countryCode,monitoringSiteIdentifier,waterBodyIdentifier,waterBodyName,specialisedZoneType,lon,lat,statusCode,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
IT,IT12DQ005_P009,IT12DQ005,UNITA' TERRIGENA DELLA PIANA PONTINA,groundWaterBody,13.08351,41.3224,stable,Ammonium,2022,0.02,4
IT,IT12DQ005_P010,IT12DQ005,UNITA' TERRIGENA DELLA PIANA PONTINA,groundWaterBody,13.09134,41.32379,stable,Ammonium,2022,0.02,4
IT,IT12DQ005_P012,IT12DQ005,UNITA' TERRIGENA DELLA PIANA PONTINA,groundWaterBody,13.07934,41.3068,stable,Ammonium,2022,0.02,4
IT,IT12DQ005_P013,IT12DQ005,UNITA' TERRIGENA DELLA PIANA PONTINA,groundWaterBody,13.02062,41.31802,stable,Ammonium,2022,0.02,4
IT,IT12DQ005_P014,IT12DQ005,UNITA' TERRIGENA DELLA PIANA PONTINA,groundWaterBody,13.05086,41.25215,stable,Ammonium,2022,0.02,4
IT,IT12DQ005_P015,IT12DQ005,UNITA' TERRIGENA DELLA PIANA PONTINA,groundWaterBody,13.02186,41.31388,stable,Ammonium,2022,0.02,4
IT,IT12DQ005_P016,IT12DQ005,UNITA' TERRIGENA DELLA PIANA PONTINA,groundWaterBody,13.09211,41.32568,stable,Ammonium,2022,0.02,4
IT,IT12DQ005_P017,IT12DQ005,UNITA' TERRIGENA DELLA PIANA PONTINA,groundWaterBody,13.01576,41.32458,stable,Ammonium,2022,0.02,4
IT,IT12DQ005_P018,IT12DQ005,UNITA' TERRIGENA DELLA PIANA PONTINA,groundWaterBody,13.09194,41.2819,stable,Ammonium,2022,0.02,4
IT,IT12DQ005_P019,IT12DQ005,UNITA' TERRIGENA DELLA PIANA PONTINA,groundWaterBody,13.09607,41.26406,stable,Ammonium,2022,0.02,4
IT,IT12DQ005_P020,IT12DQ005,UNITA' TERRIGENA DELLA PIANA PONTINA,groundWaterBody,13.07456,41.27171,stable,Ammonium,2022,0.02,4
IT,IT12DQ005_P021,IT12DQ005,UNITA' TERRIGENA DELLA PIANA PONTINA,groundWaterBody,13.10443,41.2986,stable,Ammonium,2022,0.02,3
IT,IT12DQ005_P022,IT12DQ005,UNITA' TERRIGENA DELLA PIANA PONTINA,groundWaterBody,13.09725,41.31107,stable,Ammonium,2022,0.02,1
IT,IT12DQ008_P001,IT12DQ008,UNITA' DEI DEPOSITI TERRAZZATI COSTIERI SETTENTRIONALI,groundWaterBody,11.70911,42.29865,stable,Ammonium,2022,0.01,4
IT,IT12DQ008_P002,IT12DQ008,UNITA' DEI DEPOSITI TERRAZZATI COSTIERI SETTENTRIONALI,groundWaterBody,11.53831,42.40049,stable,Ammonium,2022,0.01,4
IT,IT12DQ008_P003,IT12DQ008,UNITA' DEI DEPOSITI TERRAZZATI COSTIERI SETTENTRIONALI,groundWaterBody,11.61293,42.38647,stable,Ammonium,2022,0.01,4
IT,IT12DQ008_P004,IT12DQ008,UNITA' DEI DEPOSITI TERRAZZATI COSTIERI SETTENTRIONALI,groundWaterBody,11.69096,42.38705,stable,Ammonium,2022,0.01,4
IT,IT12DQ008_P006,IT12DQ008,UNITA' DEI DEPOSITI TERRAZZATI COSTIERI SETTENTRIONALI,groundWaterBody,11.70745,42.22344,stable,Ammonium,2022,0.01,4
IT,IT12DQ008_P007,IT12DQ008,UNITA' DEI DEPOSITI TERRAZZATI COSTIERI SETTENTRIONALI,groundWaterBody,11.6333,42.35128,stable,Ammonium,2022,0.0125,4
IT,IT12DQ008_P008,IT12DQ008,UNITA' DEI DEPOSITI TERRAZZATI COSTIERI SETTENTRIONALI,groundWaterBody,11.61882,42.32903,stable,Ammonium,2022,0.01,4
IT,IT12DQ008_P009,IT12DQ008,UNITA' DEI DEPOSITI TERRAZZATI COSTIERI SETTENTRIONALI,groundWaterBody,11.52232,42.37918,stable,Ammonium,2022,0.01,4
IT,IT12LOC002_P001,IT12LOC002,UNITA' TERRIGENA DELLA MEDIA VALLE DEL F. TEVERE RIVA SX,groundWaterBody,12.67998,42.15621,stable,Ammonium,2022,0.02,4
IT,IT12LOC002_P002,IT12LOC002,UNITA' TERRIGENA DELLA MEDIA VALLE DEL F. TEVERE RIVA SX,groundWaterBody,12.66866,42.16131,stable,Ammonium,2022,0.02,4
IT,IT12VU001_P002,IT12VU001,UNITA' DEI COLLI ALBANI,groundWaterBody,12.81534,41.52929,stable,Ammonium,2022,0.02,1
IT,IT12VU001_P003,IT12VU001,UNITA' DEI COLLI ALBANI,groundWaterBody,12.91035,41.59171,stable,Ammonium,2022,0.02,4
IT,IT12VU003_P002,IT12VU003,UNITA' DEI MONTI CIMINI-VICANI,groundWaterBody,12.2357,42.46337,stable,Ammonium,2022,0.09375,4
IT,IT13AVA11P,IT13AVA,PIANA DELL'ALTA VALLE DELL'ATERNO,groundWaterBody,13.35155,42.361,stable,Ammonium,2022,0.02,3
IT,IT13C-M13S,IT13CORN_ME,MONTE CORNACCHIA-MONTI DELLA META,groundWaterBody,13.91145,41.77029,stable,Ammonium,2022,0.02,2
IT,IT13FO18P,IT13FO,PIANA DEL FORO,groundWaterBody,14.3257,42.40128,stable,Ammonium,2022,0.02,3
IT,IT13FU29P,IT13FU_IMELE,PIANA DEL FUCINO E DELL'IMELE,groundWaterBody,13.54619,41.96085,stable,Ammonium,2022,0.02,3
IT,IT13FU30P,IT13FU_IMELE,PIANA DEL FUCINO E DELL'IMELE,groundWaterBody,13.54945,42.04325,stable,Ammonium,2022,0.02,4
IT,IT13G-G5S,IT13G-G,MONTE GENZANA - MONTE GRECO,groundWaterBody,13.89351,42.07153,stable,Ammonium,2022,0.02,2
IT,IT13G-G6S,IT13G-G,MONTE GENZANA - MONTE GRECO,groundWaterBody,13.89123,42.07517,stable,Ammonium,2022,0.02,1
IT,IT13GS-S2S,IT13GS-S,MONTI DEL GRAN SASSO - MONTE SIRENTE,groundWaterBody,13.44881,42.48869,stable,Ammonium,2022,0.02,1
IT,IT13GS-S31S,IT13GS-S,MONTI DEL GRAN SASSO - MONTE SIRENTE,groundWaterBody,13.56867,42.04536,stable,Ammonium,2022,0.02,1
IT,IT13GS-S32S,IT13GS-S,MONTI DEL GRAN SASSO - MONTE SIRENTE,groundWaterBody,13.59514,42.47895,stable,Ammonium,2022,0.03,1
IT,IT13MR3P,IT13MR,MONTE MORRONE,groundWaterBody,13.87762,42.19611,stable,Ammonium,2022,0.02,4
IT,IT13OR17BISP,IT13OR,PIANA DI ORICOLA,groundWaterBody,13.05862,42.08974,stable,Ammonium,2022,0.02,1
IT,IT13OR19P,IT13OR,PIANA DI ORICOLA,groundWaterBody,13.05499,42.0886,stable,Ammonium,2022,0.02,1
IT,IT13PE53P,IT13PE,PIANA DEL PESCARA,groundWaterBody,14.19754,42.44072,stable,Ammonium,2022,0.02,2
IT,IT13SA16BISP,IT13SA,PIANA DEL SANGRO,groundWaterBody,14.50039,42.22029,stable,Ammonium,2022,0.02,1
IT,IT13TIR18P,IT13TIR,PIANA DEL TIRINO,groundWaterBody,13.85069,42.19545,stable,Ammonium,2022,0.02,1
IT,IT13TO3BISP,IT13TO,PIANA DEL TORDINO,groundWaterBody,13.96216,42.72929,stable,Ammonium,2022,0.03,4
IT,IT13V-G-N3P,IT13V-G-N,MONTE VELINO - MONTE GIANO - MONTE NURIA,groundWaterBody,13.43837,42.06529,stable,Ammonium,2022,0.02,2
IT,ITBMS21000004,ITARW03BB00100180TN,FIUME BRENTA,riverWaterBody,11.32351,46.00553,stable,Ammonium,2022,0.296787,4
IT,ITBMS51000006,ITARW02AD09800050TN,TORR. NOCE,riverWaterBody,10.99754,46.38919,stable,Ammonium,2022,0.039863,4
IT,ITBMS52000006,ITARW02AD10500010TN,TORRENTE TRESENICA,riverWaterBody,11.0624,46.29256,stable,Ammonium,2022,0.039572,4
IT,IT0801220230,IT080122020000003ER,T. SCOLTENNA,riverWaterBody,10.79373,44.29629,stable,Ammonium,2022,0.019998,4
IT,IT08MO27-01,IT080120ER-DQ1-CL,CONOIDE SECCHIA - LIBERO,groundWaterBody,10.82936,44.56646,stable,Ammonium,2022,0.02,2
IT,IT08MO61-02,IT080120ER-DQ1-CL,CONOIDE SECCHIA - LIBERO,groundWaterBody,10.83127,44.58347,stable,Ammonium,2022,0.02,2
IT,IT02PO38,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.36131,45.73637,stable,Ammonium,2022,0.1,4
IT,IT13SA17P,IT13SA,PIANA DEL SANGRO,groundWaterBody,14.5164,42.22557,stable,Ammonium,2022,0.02,3
IT,IT13SA3P,IT13SA,PIANA DEL SANGRO,groundWaterBody,14.50871,42.19853,stable,Ammonium,2022,0.02,2
IT,IT13SA57P,IT13SA,PIANA DEL SANGRO,groundWaterBody,14.46778,42.19917,stable,Ammonium,2022,0.02,4
IT,IT13TO27S,IT13TO,PIANA DEL TORDINO,groundWaterBody,13.74694,42.68054,stable,Ammonium,2022,0.03,4
IT,IT13TR9P,IT13TR,PIANA DEL TRONTO,groundWaterBody,13.84414,42.88249,stable,Ammonium,2022,0.03,3
IT,IT13VI40P,IT13VI,PIANA DEL VIBRATA,groundWaterBody,13.72555,42.80694,stable,Ammonium,2022,0.03,2
IT,IT13VI49P,IT13VI,PIANA DEL VIBRATA,groundWaterBody,13.89831,42.83277,stable,Ammonium,2022,0.03,3
IT,IT13VO32P,IT13VO,PIANA DEL VOMANO,groundWaterBody,13.84515,42.62607,stable,Ammonium,2022,0.03,1
IT,IT13VO4P,IT13VO,PIANA DEL VOMANO,groundWaterBody,13.99145,42.6286,stable,Ammonium,2022,0.03,2
IT,IT13VO78P,IT13VO,PIANA DEL VOMANO,groundWaterBody,13.94907,42.64075,stable,Ammonium,2022,0.03,4
IT,IT13VO43P,IT13VO,PIANA DEL VOMANO,groundWaterBody,14.01858,42.64683,stable,Ammonium,2022,0.03,1
IT,IT13VI41S,IT13VI,PIANA DEL VIBRATA,groundWaterBody,13.73027,42.80666,stable,Ammonium,2022,0.03,3
IT,IT13SA48P,IT13SA,PIANA DEL SANGRO,groundWaterBody,14.4661,42.16195,stable,Ammonium,2022,0.02,4
IT,IT13VO50P,IT13VO,PIANA DEL VOMANO,groundWaterBody,14.03942,42.65008,stable,Ammonium,2022,0.03,4
IT,IT13SL8P,IT13SL,PIANA DEL SALINE,groundWaterBody,13.99132,42.492,stable,Ammonium,2022,0.02,1
IT,IT13SA19P,IT13SA,PIANA DEL SANGRO,groundWaterBody,14.4636,42.18499,stable,Ammonium,2022,0.02,4
IT,IT13SA25P,IT13SA,PIANA DEL SANGRO,groundWaterBody,14.39554,42.11833,stable,Ammonium,2022,0.02,1
IT,IT13SA27P,IT13SA,PIANA DEL SANGRO,groundWaterBody,14.35999,42.11749,stable,Ammonium,2022,0.02,3
IT,IT13SA40P,IT13SA,PIANA DEL SANGRO,groundWaterBody,14.51722,42.24611,stable,Ammonium,2022,0.02,3
IT,IT02PO2,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.35056,45.73261,stable,Ammonium,2022,0.1,4
IT,IT13SA12P,IT13SA,PIANA DEL SANGRO,groundWaterBody,14.50457,42.22898,stable,Ammonium,2022,0.02,2
IT,IT13SU45P,IT13SU,PIANA DI SULMONA,groundWaterBody,13.8405,42.0976,stable,Ammonium,2022,0.02,1
IT,IT02PO50,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.37159,45.73527,stable,Ammonium,2022,0.1,4
IT,IT13SA6P,IT13SA,PIANA DEL SANGRO,groundWaterBody,14.44814,42.15265,stable,Ammonium,2022,0.02,4
IT,IT13VI51P,IT13VI,PIANA DEL VIBRATA,groundWaterBody,13.92527,42.82944,stable,Ammonium,2022,0.03,2
IT,IT02PO13,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.34432,45.73582,stable,Ammonium,2022,0.1,4
IT,IT13SA28P,IT13SA,PIANA DEL SANGRO,groundWaterBody,14.38693,42.13804,stable,Ammonium,2022,0.02,2
IT,IT02PO49,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.36985,45.73466,stable,Ammonium,2022,0.1,4
IT,IT13SU43P,IT13SU,PIANA DI SULMONA,groundWaterBody,13.80745,42.09816,stable,Ammonium,2022,0.02,3
IT,IT13PE7P,IT13PE,PIANA DEL PESCARA,groundWaterBody,14.04828,42.30399,stable,Ammonium,2022,0.02,3
IT,IT13PE80P,IT13PE,PIANA DEL PESCARA,groundWaterBody,14.15944,42.42583,stable,Ammonium,2022,0.02,4
IT,IT02PO29,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.36693,45.735,stable,Nitrate,2022,5.03,4
IT,IT02PO34,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.35605,45.73558,stable,Nitrate,2022,7.1225,4
IT,IT13SA21P,IT13SA,PIANA DEL SANGRO,groundWaterBody,14.44058,42.14367,stable,Nitrate,2022,15.525,4
IT,IT13SA2P,IT13SA,PIANA DEL SANGRO,groundWaterBody,14.51111,42.20816,stable,Nitrate,2022,0.62,1
IT,IT13SA4P,IT13SA,PIANA DEL SANGRO,groundWaterBody,14.4858,42.20724,stable,Nitrate,2022,2.595,4
IT,IT13VO29P,IT13VO,PIANA DEL VOMANO,groundWaterBody,14.02231,42.64255,stable,Nitrate,2022,17.7,2
IT,IT02PN5,IT0201VA,PIANA DI AOSTA,groundWaterBody,7.57431,45.74043,stable,Nitrate,2022,0.88,1
IT,IT01001040,IT0106SS3F381PI,PO,riverWaterBody,7.51308,44.78086,stable,Nitrate,2022,3.152266,12
IT,IT01001065,IT0106SS4D382PI,PO,riverWaterBody,7.69077,44.90868,stable,Nitrate,2022,3.302374,12
IT,IT01001095,IT0106SS4D383PI,PO,riverWaterBody,7.69993,45.06507,stable,Nitrate,2022,3.168944,12
IT,IT01001160,IT0106SS4D999PI,PO,riverWaterBody,7.84901,45.17259,stable,Nitrate,2022,2.535156,12
IT,IT01001197,IT0106SS4D384PI,PO,riverWaterBody,7.99742,45.17488,stable,Nitrate,2022,2.259958,12
IT,IT01001230,IT0106SS4T385PI,PO,riverWaterBody,8.29232,45.17519,stable,Nitrate,2022,1.534436,12
IT,IT01001250,IT0106SS4T386PI,PO,riverWaterBody,8.54597,45.14416,stable,Nitrate,2022,1.676205,12
IT,IT01001270,IT0106SS5T387PI,PO,riverWaterBody,8.63204,45.05105,stable,Nitrate,2022,1.392668,12
IT,IT01001280,IT0106SS5T388PI,PO,riverWaterBody,8.85141,45.04309,stable,Nitrate,2022,1.459382,12
IT,IT01002035,IT0105SS3N930PI,VERSA,riverWaterBody,8.26996,44.88958,stable,Nitrate,2022,0.900647,9
IT,IT01004005,IT0105SS1N057PI,BORBORE,riverWaterBody,8.00863,44.77626,stable,Nitrate,2022,0.321064,12
IT,IT01004030,IT0105SS3N059PI,BORBORE,riverWaterBody,8.19653,44.89231,stable,Nitrate,2022,1.342632,12
IT,IT01005040,IT0108SS2N826PI,TINELLA,riverWaterBody,8.24056,44.71678,stable,Nitrate,2022,0.233501,9
IT,IT01006030,IT0105SS3N847PI,TRIVERSA,riverWaterBody,8.11843,44.87274,stable,Nitrate,2022,1.219058,11
IT,IT01007015,IT0101SS2N182PI,ELVO,riverWaterBody,8.0223,45.52751,stable,Nitrate,2022,0.900647,9
IT,IT01007030,IT0106SS3D183PI,ELVO,riverWaterBody,8.29372,45.39613,stable,Nitrate,2022,0.942344,12
IT,IT01008010,IT0106SS2F351PI,OREMO,riverWaterBody,8.03377,45.51222,stable,Nitrate,2022,2.657466,9
IT,IT01009015,IT0101SS2N105PI,CERVO,riverWaterBody,8.03819,45.63048,stable,Nitrate,2022,0.711623,9
IT,IT01009040,IT0106SS3D107PI,CERVO,riverWaterBody,8.17874,45.54062,stable,Nitrate,2022,1.156387,9
IT,IT01009060,IT0106SS3D108PI,CERVO,riverWaterBody,8.3654,45.3901,stable,Nitrate,2022,0.722742,9
IT,IT01011035,IT0106SS2D748PI,STRONA,riverWaterBody,8.18233,45.55108,stable,Nitrate,2022,1.723461,9
IT,IT01014022,IT0106SS3F722PI,SESIA,riverWaterBody,8.39505,45.52996,stable,Nitrate,2022,1.025737,12
IT,IT01014025,IT0106SS3F723PI,SESIA,riverWaterBody,8.39976,45.37269,stable,Nitrate,2022,1.109131,12
IT,IT01014045,ITIR06SS4D724PI,SESIA,riverWaterBody,8.55203,45.195,stable,Nitrate,2022,1.24256,12
IT,IT01016015,IT0106SS2T114PI,CHIEBBA,riverWaterBody,8.17414,45.56337,stable,Nitrate,2022,1.968081,9
IT,IT01017020,IT0106SS2T976PI,ROGGIA BONA,riverWaterBody,8.50823,45.22652,stable,Nitrate,2022,1.776277,12
IT,IT01019020,IT0106SS2T298PI,MARCOVA,riverWaterBody,8.54062,45.17358,stable,Nitrate,2022,1.434364,9
IT,IT01020010,IT0106SS3F247PI,GRANA-MELLEA,riverWaterBody,7.58211,44.50223,stable,Nitrate,2022,0.437815,8
IT,IT01020030,IT0106SS3F241PI,GRANA-MELLEA,riverWaterBody,7.66463,44.63488,stable,Nitrate,2022,4.692262,9
IT,IT01021040,IT0106SS3F291PI,MAIRA,riverWaterBody,7.65004,44.64821,stable,Nitrate,2022,6.621426,12
IT,IT01021050,IT0106SS4F292PI,MAIRA,riverWaterBody,7.66638,44.76971,stable,Nitrate,2022,4.970239,9
IT,IT01022030,IT0106SS3F923PI,VARAITA,riverWaterBody,7.58794,44.64989,stable,Nitrate,2022,3.10223,8
IT,IT01022040,IT0106SS3F923PI,VARAITA,riverWaterBody,7.60102,44.80486,stable,Nitrate,2022,5.320491,12
IT,IT01025020,IT0106SS3F370PI,PESIO,riverWaterBody,7.88572,44.46295,stable,Nitrate,2022,2.184904,12
IT,IT01026060,IT0106SS4F757PI,STURA DI DEMONTE,riverWaterBody,7.74481,44.55614,stable,Nitrate,2022,3.246778,9
IT,IT01027010,IT0106SS3F180PI,ELLERO,riverWaterBody,7.88244,44.44038,stable,Nitrate,2022,0.86729,9
IT,IT01029001,IT0104SS1N118PI,CHISONE,riverWaterBody,6.92177,44.9874,stable,Nitrate,2022,0.116751,9
IT,IT01029010,IT0106SS3F121PI,CHISONE,riverWaterBody,7.38374,44.84369,stable,Nitrate,2022,0.984041,6
IT,IT01030010,IT0106SS3F363PI,PELLICE,riverWaterBody,7.36777,44.82935,stable,Nitrate,2022,0.940676,5
IT,IT01030030,IT0106SS3F364PI,PELLICE,riverWaterBody,7.55639,44.81463,stable,Nitrate,2022,1.990319,9
IT,IT01031050,IT0101SS2N933PI,VIANA,riverWaterBody,7.65621,45.30391,stable,Nitrate,2022,1.723461,9
IT,IT01032005,IT0104SS2N704PI,SANGONE,riverWaterBody,7.45447,45.03493,stable,Nitrate,2022,1.481065,5
IT,IT01032010,IT0106SS3F705PI,SANGONE,riverWaterBody,7.67308,45.01755,stable,Nitrate,2022,2.335012,9
IT,IT01033010,IT0106SS3F124PI,CHIUSELLA,riverWaterBody,7.90083,45.4055,stable,Nitrate,2022,0.717182,12
IT,IT01034010,IT0106SS4F349PI,ORCO,riverWaterBody,7.86352,45.18961,stable,Nitrate,2022,1.134149,9
IT,IT01037005,IT0106SS1T033PI,BANNA,riverWaterBody,7.93293,44.95432,stable,Nitrate,2022,0.175126,12
IT,IT01037010,IT0106SS2T034PI,BANNA,riverWaterBody,7.71821,44.94841,stable,Nitrate,2022,1.801295,9
IT,IT01038001,IT0104SS3N975PI,DORA RIPARIA,riverWaterBody,6.80571,44.98172,stable,Nitrate,2022,0.130094,5
IT,IT01038004,IT0104SS3N171PI,DORA RIPARIA,riverWaterBody,7.0734,45.13441,stable,Nitrate,2022,0.36693,6
IT,IT01038330,IT0104SS3N170PI,DORA RIPARIA,riverWaterBody,6.89086,45.07306,stable,Nitrate,2022,0.210151,5
IT,IT01038430,IT0104SS3N172PI,DORA RIPARIA,riverWaterBody,7.39946,45.08971,stable,Nitrate,2022,0.400288,6
IT,IT01038490,IT0106SS4F173PI,DORA RIPARIA,riverWaterBody,7.6411,45.088,stable,Nitrate,2022,0.74498,9
IT,IT01039025,IT0106GH4F168PI,DORA BALTEA,riverWaterBody,8.03029,45.20418,stable,Nitrate,2022,0.975701,12
IT,IT01040010,IT0106SS2T103PI,CERONDA,riverWaterBody,7.62751,45.13806,stable,Nitrate,2022,0.821424,12
IT,IT01043010,IT0106SS3D117PI,CHISOLA,riverWaterBody,7.67269,44.99246,stable,Nitrate,2022,2.768657,9
IT,IT01044015,IT0106SS3F760PI,STURA DI LANZO,riverWaterBody,7.64115,45.13914,stable,Nitrate,2022,1.759598,12
IT,IT01044030,IT0106SS3F974PI,STURA DI LANZO,riverWaterBody,7.72147,45.09823,stable,Nitrate,2022,1.659526,12
IT,IT01045060,IT0106SS3D295PI,MALONE,riverWaterBody,7.8506,45.18278,stable,Nitrate,2022,1.478841,9
IT,IT01046080,IT0105SS4N804PI,TANARO,riverWaterBody,8.13487,44.81855,stable,Nitrate,2022,1.259238,12
IT,IT01046122,IT0105SS4N805PI,TANARO,riverWaterBody,8.3059,44.87941,stable,Nitrate,2022,1.709562,12
IT,IT01046165,IT0106SS5T806PI,TANARO,riverWaterBody,8.43939,44.89042,stable,Nitrate,2022,1.438534,12
IT,IT01046190,IT0106SS5T807PI,TANARO,riverWaterBody,8.62415,44.93672,stable,Nitrate,2022,1.392668,12
IT,IT01046210,IT0106SS5T808PI,TANARO,riverWaterBody,8.72725,44.98418,stable,Nitrate,2022,1.823533,9
IT,IT01047010,IT0108SS3N061PI,BORMIDA DI MILLESIMO,riverWaterBody,8.18041,44.3984,stable,Nitrate,2022,0.296046,12
IT,IT01047030,IT0108SS3N061PI,BORMIDA DI MILLESIMO,riverWaterBody,8.1413,44.54094,stable,Nitrate,2022,0.208483,12
IT,IT01047050,IT0108SS4N062PI,BORMIDA DI MILLESIMO,riverWaterBody,8.32384,44.64676,stable,Nitrate,2022,0.296046,12
IT,IT01048030,IT0110SS3N711PI,SCRIVIA,riverWaterBody,8.85823,44.74389,stable,Nitrate,2022,0.245176,10
IT,IT01048055,IT0110SS3N712PI,SCRIVIA,riverWaterBody,8.84946,44.80922,stable,Nitrate,2022,0.525378,10
IT,IT01048075,IT0106SS3F713PI,SCRIVIA,riverWaterBody,8.86494,44.94401,stable,Nitrate,2022,0.650468,2
IT,IT01048100,ITIR06SS4F714PI,SCRIVIA,riverWaterBody,8.87643,45.02858,stable,Nitrate,2022,1.300935,4
IT,IT01049005,IT0108SS2N044PI,BELBO,riverWaterBody,8.07541,44.53045,stable,Nitrate,2022,0.305775,9
IT,IT01049025,IT0108SS3N045PI,BELBO,riverWaterBody,8.19119,44.66071,stable,Nitrate,2022,0.191805,12
IT,IT01049045,IT0105SS3T046PI,BELBO,riverWaterBody,8.27296,44.71529,stable,Nitrate,2022,0.116751,12
IT,IT01049070,IT0105SS3T046PI,BELBO,riverWaterBody,8.41884,44.79826,stable,Nitrate,2022,0.932488,11
IT,IT01049085,IT0106SS3T047PI,BELBO,riverWaterBody,8.50784,44.88092,stable,Nitrate,2022,0.87285,9
IT,IT01050042,IT0105SS2N824PI,TIGLIONE,riverWaterBody,8.36514,44.83024,stable,Nitrate,2022,3.424684,9
IT,IT01051030,IT0101SS4N829PI,TOCE,riverWaterBody,8.28668,46.08466,stable,Nitrate,2022,0.49202,12
IT,IT01051050,IT0101SS4N830PI,TOCE,riverWaterBody,8.31113,45.99643,stable,Nitrate,2022,0.458663,12
IT,IT01051052,IT0101SS4N830PI,TOCE,riverWaterBody,8.38244,45.98638,stable,Nitrate,2022,0.50036,12
IT,IT01051060,IT0101SS4N830PI,TOCE,riverWaterBody,8.44379,45.93753,stable,Nitrate,2022,0.416966,12
IT,IT01052010,ITIRN0080981IR,TICINO,riverWaterBody,8.65139,45.70436,stable,Nitrate,2022,0.575414,12
IT,IT01052022,ITIRN0080982IR,TICINO,riverWaterBody,8.70386,45.58957,stable,Nitrate,2022,0.783897,12
IT,IT01052043,ITIRN0080983IR,TICINO,riverWaterBody,8.77461,45.49415,stable,Nitrate,2022,0.783897,12
IT,IT01052060,ITIRN0080984IR,TICINO,riverWaterBody,8.86027,45.36519,stable,Nitrate,2022,1.100791,12
IT,IT01053005,IT0101SS1N004PI,AGOGNA,riverWaterBody,8.46585,45.81534,stable,Nitrate,2022,1.317614,12
IT,IT01053010,IT0101SS2N005PI,AGOGNA,riverWaterBody,8.4587,45.74751,stable,Nitrate,2022,1.501079,9
IT,IT01053035,IT0106SS2F006PI,AGOGNA,riverWaterBody,8.501,45.62581,stable,Nitrate,2022,4.069592,12
IT,IT01053037,IT0106SS3D007PI,AGOGNA,riverWaterBody,8.55754,45.54602,stable,Nitrate,2022,2.222431,12
IT,IT01053050,IT0106SS3D008PI,AGOGNA,riverWaterBody,8.60421,45.40085,stable,Nitrate,2022,1.790176,9
IT,IT01054015,IT0110SS3N186PI,ERRO,riverWaterBody,8.42135,44.57334,stable,Nitrate,2022,0.550396,12
IT,IT01054030,IT0108SS3N187PI,ERRO,riverWaterBody,8.42079,44.64581,stable,Nitrate,2022,0.205703,9
IT,IT01055010,IT0101SS2N744PI,STRONA DI OMEGNA,riverWaterBody,8.40492,45.88088,stable,Nitrate,2022,0.644908,9
IT,IT01055020,IT0101SS3N745PI,STRONA DI OMEGNA,riverWaterBody,8.44386,45.93333,stable,Nitrate,2022,0.984041,12
IT,IT01056010,IT0108SS3N063PI,BORMIDA DI SPIGNO,riverWaterBody,8.31805,44.49819,stable,Nitrate,2022,4.373977,12
IT,IT01056027,IT0108SS3N064PI,BORMIDA DI SPIGNO,riverWaterBody,8.33988,44.57671,stable,Nitrate,2022,2.551834,12
IT,IT01056030,IT0108SS3N065PI,BORMIDA DI SPIGNO,riverWaterBody,8.35367,44.64301,stable,Nitrate,2022,2.10568,12
IT,IT01058005,IT0106SS2T815PI,TERDOPPIO NOVARESE,riverWaterBody,8.60998,45.51872,stable,Nitrate,2022,3.360749,12
IT,IT01058020,IT0106SS3T816PI,TERDOPPIO NOVARESE,riverWaterBody,8.69736,45.42091,stable,Nitrate,2022,1.334292,9
IT,IT01058030,IT0106SS3T973PI,TERDOPPIO NOVARESE,riverWaterBody,8.81779,45.39925,stable,Nitrate,2022,2.583675,11
IT,IT01060015,IT0110SS3N343PI,ORBA,riverWaterBody,8.63611,44.63779,stable,Nitrate,2022,0.225162,8
IT,IT01060045,IT0106SS3F344PI,ORBA,riverWaterBody,8.64052,44.80647,stable,Nitrate,2022,0.369015,8
IT,IT01061051,IT0106SS3F277PI,LEMME,riverWaterBody,8.68334,44.76235,stable,Nitrate,2022,0.362761,8
IT,IT01062045,IT0105SS3N751PI,STURA DEL MONFERRATO,riverWaterBody,8.34598,45.13967,stable,Nitrate,2022,0.450324,9
IT,IT01063040,IT0110SS3N056PI,BORBERA,riverWaterBody,8.8769,44.7107,stable,Nitrate,2022,0.283537,12
IT,IT01064040,IT0106SS3T244PI,GRANA,riverWaterBody,8.63306,45.02837,stable,Nitrate,2022,1.656746,9
IT,IT01065045,IT0108SS4N066PI,BORMIDA,riverWaterBody,8.53722,44.69982,stable,Nitrate,2022,0.795016,9
IT,IT01065065,IT0106SS4T067PI,BORMIDA,riverWaterBody,8.60387,44.87268,stable,Nitrate,2022,0.609529,11
IT,IT01065090,IT0106SS4T068PI,BORMIDA,riverWaterBody,8.65389,44.91989,stable,Nitrate,2022,3.402446,11
IT,IT01081010,IT0106SS2T268PI,LA GRUA,riverWaterBody,8.44695,45.71426,stable,Nitrate,2022,1.334292,6
IT,IT01082050,IT0106SS2T842PI,TORRENTE SIZZONE,riverWaterBody,8.42243,45.69676,stable,Nitrate,2022,1.178625,9
IT,IT01087010,IT0110SS2N376PI,PIOTA,riverWaterBody,8.67058,44.68067,stable,Nitrate,2022,0.212653,8
