monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
FRHR03228690,Nitrite,2007,0.035507,12
IT13GS-S29S,Ammonium,2007,0.04,2
IT13OR4P,Nitrate,2007,2.85,4
FRFR05233000,Phosphate,2007,0.0465,12
SE711900-175034,Ammonium,2007,0.030981,12
EL10011001NEW,Nitrite,2007,0.05,4
FRBSS001RQXX,Nitrate,2007,0.5,2
ATPG10003042,Nitrate,2007,6.09,1
ATPG41808012,Nitrate,2007,12.75,1
FISW_37,Chlorophyll a,2007,0.7,3
EL08140804,Nitrite,2007,0.05,4
DEGM_BB_38413470,Nitrate,2007,17.44,2
HR40420,Nitrate,2007,0.189508,12
FRGR04009350,BOD5,2007,1.42083,12
IEMRRS26S021600,Nitrate,2007,0.428571,7
ATPG32300092,Nitrite,2007,0.47225,1
FRBSS001NUKX,Ammonium,2007,0.05,5
IT03PO020066NU0004,Nitrate,2007,2.0,2
IT13R1303TD6,Total phosphorus,2007,0.091667,12
PL01S1501_1771,Total phosphorus,2007,2.038,11
FRGR04033090,Ammonium,2007,0.199182,12
PLGW200047_003,Nitrite,2007,0.03,1
FRDR06710039,Ammonium,2007,0.019432,6
BEBR_IBGE_ZEN025,Phosphate,2007,0.3342,12
DEGM_DEBW_600-220-3,Nitrite,2007,0.01,4
SIV2199,BOD5,2007,2.0,13
SE708619-162132,Secchi depth,2007,2.2,6
CZPLA_8,Ammonium,2007,0.053767,12
ES030ESPFTA46104001,Phosphate,2007,0.0272,12
ES080ESPFES080-JU157,Nitrite,2007,0.0024,12
IT08FC19-01,Nitrate,2007,1.0,2
ITCS180080069,Total phosphorus,2007,0.217273,11
IT10VUM1,Nitrite,2007,0.015,2
IT0801201700,BOD5,2007,12.25,12
CYD9-2-5-20,Total phosphorus,2007,0.069625,8
FRDR06710030,Total phosphorus,2007,0.02,6
FISW_947,BOD5,2007,1.366981,14
FISW_486,Ammonium,2007,0.007995,2
LTL251,BOD5,2007,2.499997,4
IT08PC43-00,Nitrite,2007,0.03,2
ES080ESPFES080-JU111,BOD5,2007,6.8338,12
EL13071302,Nitrate,2007,1.0,4
FRHR03128270,Chlorophyll a,2007,1.83125,8
FRBSS000FNPN,Ammonium,2007,0.01,2
IT10VUM76,Nitrite,2007,0.015,2
ATPG30800772,Ammonium,2007,0.01,1
ITAMS51SG0010,Nitrate,2007,0.630026,12
LTR612,Total phosphorus,2007,0.091091,12
ITBMS34LN0900,Total phosphorus,2007,0.025921,42
FRBSS001SEGN,Nitrate,2007,7.925,4
PL02S0101_0526,Nitrate,2007,1.954081,12
FRBSS001EBJH,Ammonium,2007,0.093333,3
FRDR06830079,Ammonium,2007,0.025262,6
BG3G0000AQHMP033,Nitrate,2007,22.85,4
SKS725493,Ammonium,2007,0.0125,2
IT0806002700,Phosphate,2007,1.21167,12
FRGR04211000,Total phosphorus,2007,0.216667,12
IT09S1284,Dissolved organic carbon (DOC),2007,3.31,6
IT12CA005_S006,Nitrate,2007,0.585,2
FRHR03129020,Total phosphorus,2007,0.070909,11
DEGM_DEMV_23510001,Nitrate,2007,0.13281,1
FRDR06166990,Ammonium,2007,0.047933,6
ATPG70332042,Nitrate,2007,12.0325,1
FRDR06710029,Phosphate,2007,0.001632,6
IT02LYS120,Ammonium,2007,0.007079,12
ES030ESPFTA64812003,Nitrate,2007,0.086004,12
FRFR05183900,Nitrate,2007,0.327433,12
ES091R0228,Nitrite,2007,0.0061,12
IT08MO69-00,Nitrate,2007,17.5,2
FRBSS000ZWUM,Nitrate,2007,1.0,5
EL13111307,Nitrite,2007,0.05,4
SIV8600,Total organic carbon (TOC),2007,1.7875,4
IT0100402910001,Nitrate,2007,5.3,2
FRB1R02115950,Total phosphorus,2007,0.0325,12
IT0100201700001,Nitrate,2007,1.0,2
IT13GS-S17S,Ammonium,2007,0.04,2
FRBSS002JXTW,Nitrate,2007,5.4,1
NL93_GENMDN,Chlorophyll a,2007,9.53846,13
CZVP8219,Nitrate,2007,18.3,1
FISW_1560,Ammonium,2007,0.120925,2
ES030ESPFTA55707011,Nitrite,2007,0.011,12
FRCR02057600,Nitrite,2007,0.041594,6
PL01S0602_0350,Chlorophyll a,2007,23.9625,8
FISW_238,Total organic carbon (TOC),2007,18.0,1
FRBSS001DSKJ,Nitrite,2007,0.02,2
NO012-30612,Secchi depth,2007,4.0,5
FRGR04064000,Total phosphorus,2007,0.083333,12
ITBMS32SG0023,Phosphate,2007,0.01304,12
FRDR06115080,Ammonium,2007,0.044694,2
IT0805001400,Nitrate,2007,1.650069,12
FRGR04043200,Ammonium,2007,0.024614,12
FRBSS002LKPH,Nitrate,2007,6.5,2
IT09S1299,Phosphate,2007,0.07,1
ATPG31800032,Ammonium,2007,0.01,1
IT12F4_22,Phosphate,2007,0.196667,12
SKS602292,Nitrite,2007,0.01,1
BG3G00000PGMP061,Ammonium,2007,0.375,2
BG3G000000NMP057,Nitrate,2007,20.675,4
FRBSS001UDUZ,Nitrate,2007,18.5,2
ATPG41021022,Nitrate,2007,8.625,1
FRGR04108440,Chlorophyll a,2007,2.6575,8
FRBSS001MDPT,Ammonium,2007,0.05,2
ATPG30801102,Ammonium,2007,0.0305,1
LTR265,Total phosphorus,2007,0.08325,12
FRFR05135100,Chlorophyll a,2007,2.83333,6
ATPG60106042,Ammonium,2007,0.01,1
IT0100113010002,Nitrate,2007,14.25,2
FRDR06109100,Phosphate,2007,0.001904,6
IT10LIB1,Secchi depth,2007,1.85,2
FRBSS001UUSF,Ammonium,2007,0.05,6
IT05GW117,Ammonium,2007,0.04,2
ES080ESPFES080-JU070,Phosphate,2007,0.0033,12
FRBSS001QVKQ,Nitrite,2007,0.05,3
IT21S29,Nitrate,2007,0.242513,4
FRDR06137000,Nitrate,2007,1.272093,6
FRCR02094700,Chlorophyll a,2007,2.61667,6
FRBSS000ZYWS,Nitrate,2007,63.6,6
SE698918-158665,Secchi depth,2007,2.4,3
CYR9-2-3-85,BOD5,2007,0.5,1
ITCS067101011,Nitrate,2007,0.8017,6
IT0552,BOD5,2007,2.5,6
IT09S0340,Nitrate,2007,1.545,2
DEGM_DENW_064080109,Ammonium,2007,0.129,2
FRBSS000ZZAK,Nitrite,2007,0.02,4
IT0100124300001,Ammonium,2007,0.04,2
NO084-38551,Phosphate,2007,0.00175,4
IT09S0057,Ammonium,2007,0.05,1
ES050ESPF10201,Phosphate,2007,0.1402,12
CY1997-033,Ammonium,2007,0.107,2
IT08PR72-00,Nitrate,2007,31.5,2
RSRW00009,Chlorophyll a,2007,5.4842,6
FRHR03006590,Nitrate,2007,3.993176,12
IT0100306900005,Ammonium,2007,0.04,2
IT12F4_18,Phosphate,2007,0.636667,12
FRDR06011000,Chlorophyll a,2007,1.005,4
CZVB0360,Nitrite,2007,0.006,2
ATPG10002982,Nitrite,2007,0.006175,1
ATPG41217012,Nitrate,2007,13.0,1
ITPU-07118,Nitrite,2007,0.02,3
FRFR05153000,Total organic carbon (TOC),2007,3.6,12
ATSE20401000,Nitrate,2007,0.367465,4
IT13AVA6P,Ammonium,2007,0.06,2
CZVB0014,Nitrite,2007,0.005,2
FRFR05106850,Nitrite,2007,0.044131,6
FRHR03029530,Ammonium,2007,0.021052,12
IT03N0080010193LO1,Total phosphorus,2007,0.035083,12
FRBSS001HVVG,Nitrate,2007,49.0,1
FRCR02060750,BOD5,2007,1.88333,12
FRDR06474920,Total phosphorus,2007,0.123333,6
FRB1R02115685,BOD5,2007,1.27083,12
FRCR02061500,Ammonium,2007,0.137322,12
FRBSS002MQKU,Nitrite,2007,0.02,2
FRBSS001QACB,Nitrite,2007,0.02,2
PT18E01,Total phosphorus,2007,1.801,12
ES010ESPFMS010FQ,Nitrate,2007,0.96604,12
FRBSS002LQJE,Nitrite,2007,0.02,2
FRHR03212090,Phosphate,2007,0.121825,12
IT08PC97-00,Nitrate,2007,2.6,2
FRDR06187100,Chlorophyll a,2007,0.7275,4
FRDR06156230,Nitrite,2007,0.004058,6
FRAR01029000,Phosphate,2007,0.266491,12
IT21S143,Ammonium,2007,0.132116,8
CZVP1614,Nitrate,2007,39.35,2
FRBSS002LKWB,Nitrate,2007,10.666667,3
FRBSS001QULM,Nitrite,2007,0.05,2
SKS000937,Nitrate,2007,14.6,1
IT09S0180,Nitrate,2007,5.0,2
BG1YN00621MS170,Phosphate,2007,0.243,7
IT08FE15-00,Nitrite,2007,0.03,2
ES020ESPF004300020,Nitrate,2007,0.369215,12
IT09S1280,Total phosphorus,2007,0.0879,6
FRGR04003355,Nitrate,2007,0.972889,12
EL05140507,Ammonium,2007,0.1,1
BG2KA04741MS021,Phosphate,2007,0.063,3
DEGM_DEBY_4120602400057,Ammonium,2007,0.02,1
CZVB9806,Ammonium,2007,0.251,2
IT10PIE8,Phosphate,2007,0.045,6
PT426T291,Ammonium,2007,0.04,2
FRBSS000ANMZ,Nitrate,2007,12.333333,3
PT09G01,Phosphate,2007,0.14183,11
HU101846906,Total organic carbon (TOC),2007,0.0,8
ES030ESPFTA55310002,Nitrite,2007,0.0026,12
FISW_532,Phosphate,2007,0.002,2
ATPG80401152,Nitrite,2007,0.005875,1
CZPMO_1169,Nitrate,2007,4.07847,12
FISW_823,Total organic carbon (TOC),2007,11.025,4
RSLW00011,Phosphate,2007,0.0319,3
CZVP7013,Ammonium,2007,0.448,2
FRFR05109000,Ammonium,2007,0.088741,12
PL01S0801_1343,BOD5,2007,2.158,12
IT09S0082,Nitrite,2007,0.05,2
IT13R1310RL3,BOD5,2007,3.75,12
RSLW00051,Secchi depth,2007,1.8,1
FRB1R02115900,Nitrite,2007,0.012808,12
FRBSS001CLTV,Nitrate,2007,26.433333,3
FISW_594,Phosphate,2007,0.01,2
IT0100310800002,Ammonium,2007,0.04,1
ITI027TG1,BOD5,2007,1.5,12
ITAN-12065,Nitrite,2007,0.025,2
FRDR06080000,Nitrite,2007,0.017754,6
FRDR06142687,Phosphate,2007,0.058737,6
ATFW30900217,Phosphate,2007,0.016208,12
FRBSS001JKNG,Nitrate,2007,16.95,4
IT0801000200,Nitrate,2007,2.000083,12
SIP58120,Nitrite,2007,0.004,4
IT09S0482,Nitrite,2007,0.008,1
BG3MA00811MS1070,Total phosphorus,2007,0.307,4
FRFR05047600,Ammonium,2007,0.037569,6
FRDR06142450,Nitrate,2007,0.319905,6
FRFR05131000,Chlorophyll a,2007,1.96667,6
FRBSS002JJWW,Ammonium,2007,0.05,6
RSLW00032,Total organic carbon (TOC),2007,3.7,1
IT10CHS3,BOD5,2007,2.54167,12
IT02DBL150,Phosphate,2007,0.015,6
PLGW200090_003,Nitrite,2007,0.01,1
IT03POMI2LN1IR1,Phosphate,2007,0.016589,28
FRFR05202000,Total phosphorus,2007,0.08,6
IT13N010IM11,Nitrate,2007,1.725072,12
FRGR04042100,Nitrate,2007,2.704142,12
FISW_742,Chlorophyll a,2007,7.5,5
FRFR05134000,Nitrite,2007,0.022826,12
ATFW61300337,BOD5,2007,1.63333,12
FRGR04092000,BOD5,2007,0.866667,12
FRBSS001RHWB,Nitrate,2007,8.939,10
DEGM_DEBY_4120662900011,Ammonium,2007,0.03,1
FRGR04172060,Nitrite,2007,0.027391,24
CZVP7218,Nitrite,2007,0.01115,2
FRBSS002NUJE,Ammonium,2007,0.1,2
DEGM_DETH_4929210697,Ammonium,2007,0.0386,1
FISW_743,Phosphate,2007,0.0052,12
FRHR03112480,BOD5,2007,1.19565,23
IT08FC58-00,Nitrite,2007,0.115,2
IT03POAD2LN1LO2,Ammonium,2007,0.015629,36
ATFW71500967,Total organic carbon (TOC),2007,0.884167,12
IT05GW15,Ammonium,2007,4.3,2
LVL1230100,Phosphate,2007,0.0178,4
FRFR05117000,Total phosphorus,2007,0.125,12
CZVO0074,Ammonium,2007,0.45,2
FRHR03024245,Nitrite,2007,0.003043,12
FRCR02096750,Ammonium,2007,0.034331,6
IT11I0283TR,BOD5,2007,1.81667,12
BEVL_VMM_680000,Nitrate,2007,3.61685,12
ES040ESPF000400699,Nitrate,2007,1.464361,12
FRCR02051600,BOD5,2007,2.04167,6
FRDR06106684,Nitrite,2007,0.044638,6
IT05GW227,Nitrite,2007,0.355,2
FRFR05064000,BOD5,2007,2.75833,12
FRHR03153950,Ammonium,2007,0.046638,12
FRFR05191000,Nitrite,2007,0.008854,11
DEGM_DEBY_4120663000021,Nitrate,2007,43.0,1
IT0100213300001,Nitrite,2007,0.01,1
FRFR05202000,Nitrate,2007,0.993589,6
FRHR03017900,Nitrite,2007,0.007355,12
ATPG60624372,Nitrate,2007,22.55,1
FRDR06147140,BOD5,2007,2.03333,6
FRHR03095000,BOD5,2007,1.37083,12
FRBSS002KBBN,Nitrate,2007,30.6875,16
IT05GW2408002,Ammonium,2007,0.03,2
SE704955-159090,Total organic carbon (TOC),2007,9.0,4
EL01010102,Ammonium,2007,0.1,4
FRBSS002MZWQ,Nitrate,2007,1.0,4
IT01040010,BOD5,2007,1.41667,12
CHNTG15,Nitrite,2007,0.01,1
LTGWM13_35995,Ammonium,2007,0.15,1
FISW_777,Ammonium,2007,0.005996,12
IT09S1287,Ammonium,2007,0.108233,3
CZVP7616,Ammonium,2007,0.105,2
ES010ESPFMSA021,Phosphate,2007,0.0052,12
BEVL_VMM_916000,BOD5,2007,2.7333,12
FRBSS001FFRA,Nitrite,2007,0.02,3
FRDR06046000,BOD5,2007,1.85,6
IT05GW80,Nitrate,2007,3.75,2
CZVP7724,Nitrite,2007,0.0385,2
FRHR03047445,Ammonium,2007,0.030444,12
EESJA7299000,BOD5,2007,1.231524,7
FRBSS000FAKU,Ammonium,2007,0.03,6
FRBSS002KKUD,Ammonium,2007,0.05,2
FRAR01041000,Nitrate,2007,3.005235,12
SE623006-149119,Nitrate,2007,0.236,12
ITCS199080051,Phosphate,2007,0.020909,11
EL04020407NEW,Ammonium,2007,0.1,1
CZPP0115,Ammonium,2007,0.01,2
PT05T02S,Phosphate,2007,0.053,2
EESJA3989000,Nitrite,2007,0.019546,11
SKP001204,Ammonium,2007,0.01,1
FRGR04119750,Ammonium,2007,0.073843,12
FRBSS000LTLQ,Ammonium,2007,0.225,2
ITF15R6,BOD5,2007,56.19,10
FISW_750,Nitrate,2007,2.0196,23
FRGR04125500,Nitrate,2007,9.407111,12
LTGWM7_25366,Ammonium,2007,0.559,1
FRFR05099000,Nitrite,2007,0.007609,12
EL02140201,Ammonium,2007,0.1,4
IT13R1301VB1,Nitrate,2007,1.950081,5
SKS725493,Nitrate,2007,62.45,2
FRBSS000WJFS,Nitrate,2007,41.366667,3
IT12L4_26,Ammonium,2007,0.004997,10
ES080ESPFES080-JU115,Nitrate,2007,2.87512,12
BERW_03190,Ammonium,2007,0.037077,12
IT08RA77-00,Nitrate,2007,88.05,2
ITCS180080069,Nitrate,2007,1.104596,11
SII10120,Phosphate,2007,0.0455,2
FISW_651,Total organic carbon (TOC),2007,6.75,1
FRHR03208000,Phosphate,2007,0.0465,12
EL05140505,Ammonium,2007,0.1,1
IT10CTR2,Nitrate,2007,45.65,2
ES050ESPF50702,Total phosphorus,2007,1.1775,12
FRHR03041247,Nitrate,2007,6.627696,12
ES091R0709,Total phosphorus,2007,0.0165,12
IT10MVT13,Nitrite,2007,0.015,2
FRDR06710100,Ammonium,2007,0.036274,6
EL09130906,Nitrite,2007,0.05,1
IT0109604100001,Nitrate,2007,48.6,2
SE632515-146675,Total organic carbon (TOC),2007,5.5,4
LVV0060100,Nitrate,2007,1.20585,12
FRDR06204550,BOD5,2007,0.916667,6
IT0100200300903,Ammonium,2007,0.26,2
SKIDK023,Chlorophyll a,2007,13.85,2
DEGM_DEBW_287-114-3,Nitrate,2007,0.583333,3
FRHR03024245,BOD5,2007,1.60833,12
CZPMO_1175,Chlorophyll a,2007,8.1708,12
EL02210205,Ammonium,2007,0.1,2
FRCR02018000,Phosphate,2007,0.253439,6
FRHR03271965,Nitrate,2007,9.747715,12
FRDR06159900,Ammonium,2007,0.019432,6
EL01030103,Nitrite,2007,0.05,4
EL09060911NEW,Nitrite,2007,0.05,1
FRB1R02116600,BOD5,2007,1.33333,6
DEGM_DEBY_4110582900010,Nitrate,2007,5.4,1
IT031022,Total phosphorus,2007,0.208333,12
ITAN-07244,Ammonium,2007,0.08,2
IT0801150900,Nitrate,2007,3.408472,12
FRFR05144000,Nitrite,2007,0.005072,12
PT479A9,Ammonium,2007,0.04,2
SKS736591,Ammonium,2007,0.17,2
IT13R1304VM1,BOD5,2007,1.0,4
CZVP1866,Nitrate,2007,7.345,2
FRCR02000011,BOD5,2007,3.0,6
PL01S0302_0232,Secchi depth,2007,3.28333,6
FRBSS002MXCY,Ammonium,2007,0.05,2
FRBSS002JNGC,Nitrite,2007,0.02,2
SIP66400,Phosphate,2007,0.016,2
IEMRRS35D060200,Nitrate,2007,0.477778,9
IT09S1240,Nitrite,2007,0.01,3
FRGR04006000,Phosphate,2007,0.034263,12
DEGM_DENW_070270016,Ammonium,2007,0.0645,2
DEGM_DERP_2681110100,Nitrate,2007,0.58,1
ES091R0158,Nitrate,2007,0.038002,12
ATFW21560297,Nitrite,2007,0.01125,12
IT09S1283,Nitrite,2007,0.0432,5
NO194-41067,Total organic carbon (TOC),2007,0.92,1
FRFR05175100,Nitrate,2007,1.576946,6
FRBSS002LAVB,Nitrite,2007,0.02,3
FRGR04181960,Nitrite,2007,0.009638,12
IT10VUM74,Nitrate,2007,0.44,1
ITN011_018_SR_1_T_A,Nitrate,2007,0.190008,12
FRGR04046800,BOD5,2007,0.975,12
IT10CEU17,Ammonium,2007,0.05,2
FRBSS001BHCC,Ammonium,2007,0.05,2
FRHR03125000,Total phosphorus,2007,0.226667,12
ATPG92100252,Nitrate,2007,10.7875,1
SE617797-135339,Phosphate,2007,0.003,4
FRGR04084650,Total phosphorus,2007,0.045,12
FRBSS000KBVW,Nitrite,2007,0.02,1
FRGR04207400,Chlorophyll a,2007,8.125,8
FRGR04090500,Chlorophyll a,2007,9.5,8
FRFR05060900,Total phosphorus,2007,0.05,6
EL12061202,Nitrite,2007,10.355,5
ITAMS22SG0021,Ammonium,2007,0.039975,12
ES030ESPFTA56301004,Phosphate,2007,0.0331,12
ATPG32101112,Nitrate,2007,64.275,1
IT05362,Nitrite,2007,0.0029,6
IT08PR47-01,Nitrite,2007,0.03,2
FRGR04093500,Total phosphorus,2007,0.0925,12
IT03PO0151060U0017,Ammonium,2007,0.02,2
EL12051208,Ammonium,2007,0.1,2
IT2114033,Nitrate,2007,20.0,2
FRGR04094200,Nitrate,2007,0.365069,12
CHRW-1837,Phosphate,2007,0.0085,26
FRAR01104000,BOD5,2007,1.775,12
IT08BO40-02,Ammonium,2007,9.73,2
FRBSS001KXJV,Nitrite,2007,0.02,2
NL86_NIEUWSS,Ammonium,2007,0.158901,12
FRCR02052500,Chlorophyll a,2007,1.53333,6
FRDR06016500,Nitrite,2007,0.127827,6
PT354T38,Ammonium,2007,0.0375,2
CYD9-6-9-10,Nitrite,2007,0.008137,7
IT09S0415,Nitrate,2007,3.8,1
EL05150518,Nitrate,2007,1.0,1
ES050ESPF10615,Nitrate,2007,1.246352,12
ATPG61205102,Nitrite,2007,0.005,1
