monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
ES020ESPF004300607,BOD5,2014,4.0,1
BG4ST00681MS095,Total organic carbon (TOC),2014,3.8975,4
LTGWM125_16,Ammonium,2014,0.25,1
FRGR04033090,Ammonium,2014,0.135785,6
FRDR06710039,Ammonium,2014,0.007759,6
RO084892052781,Nitrite,2014,0.027,1
ATPG21002022,Ammonium,2014,0.0052,1
SIV2199,BOD5,2014,0.857692,26
IEMLSW_22_208_0010_S,Dissolved organic carbon (DOC),2014,4.416182,11
CZPLA_8,Ammonium,2014,0.109163,12
ES030ESPFTA46104001,Phosphate,2014,0.12,4
ES080ESPFES080-JU157,Nitrite,2014,0.006089,4
ES020ESPF004300033,Ammonium,2014,2.768465,7
ES040ESPF000400091,Phosphate,2014,0.1,2
ATPG80224252,Phosphate,2014,0.0036,2
PL01S0302_3529,Ammonium,2014,0.025,4
PL02S0502_0161,Total phosphorus,2014,0.064,4
CYD9-2-5-20,Total phosphorus,2014,0.004714,7
EL0902L000000005N500,Nitrate,2014,0.131766,3
FRGR04146500,Dissolved organic carbon (DOC),2014,6.761667,6
FRDR06710030,Total phosphorus,2014,0.022583,6
ATPG20803012,Phosphate,2014,0.00215,4
ATPG54104632,Nitrate,2014,17.0,2
EL0626R000200002N600,Nitrite,2014,0.0304,3
RO094872753678,Phosphate,2014,0.6,1
ESCHC2382,Ammonium,2014,0.155183,1
PL03S1601_0001,Nitrate,2014,0.468734,8
SE662925-154156,Phosphate,2014,0.004895,2
NL13_ROP30614,Ammonium,2014,1.093588,12
RO125209154574,Nitrite,2014,0.02,2
ATPG91100132,Ammonium,2014,0.01,2
ATPG31900342,Ammonium,2014,0.01,1
FRBSS001MBNL,Total phosphorus,2014,0.0425,2
ES080ESPFES080-JU111,BOD5,2014,2.0,4
ES010ESPFMS662FQ,Nitrite,2014,0.006089,1
EL13071302,Nitrate,2014,40.372416,1
FRHR03128270,Chlorophyll a,2014,0.96875,8
FRBSS000FNPN,Ammonium,2014,0.03,3
ATPG20502252,Nitrate,2014,40.781067,3
IESH_G_0225_1200_0012,Phosphate,2014,0.014667,3
ATPG60710032,Phosphate,2014,0.0065,2
ATPG30800772,Ammonium,2014,0.01,2
ES030ESPFTA53405001,Ammonium,2014,0.262259,4
IESW_G_0004_0500_0005,Ammonium,2014,0.026,2
BG1G000K1HBMP307,Nitrite,2014,0.041,4
ATPG61223112,Nitrate,2014,1.71,1
LTR612,Total phosphorus,2014,0.074083,12
PL01S0302_3117,Ammonium,2014,0.0125,4
DESM_DENI_59872220,Nitrate,2014,3.046794,12
FRBSS001SEGN,Nitrate,2014,3.65,2
PLGW2000102_001,Nitrite,2014,0.01,2
ES100ESPF060001000,Nitrite,2014,0.086772,12
FRBSS001EBJH,Ammonium,2014,0.115,2
FRFLS4265013,Phosphate,2014,0.00425,4
FRDR06830079,Ammonium,2014,0.007759,6
NL36_OWM_016M,Ammonium,2014,0.568358,4
BG3G0000AQHMP033,Nitrate,2014,23.575,4
SKS725493,Ammonium,2014,0.04,2
ES063ESPFAA0000708,Nitrate,2014,2.287197,4
ES091E0073,Nitrate,2014,0.225896,2
IEMLSW_21_444_0010_OP,Phosphate,2014,0.01,9
FRGR04211000,Total phosphorus,2014,0.155227,22
ATPG20305122,Nitrite,2014,0.0443,1
FRFR05192315,Total phosphorus,2014,0.022,6
FRBSS002GWPQ,Total phosphorus,2014,0.01,1
FRHR03129020,Total phosphorus,2014,0.08475,12
DESM_DENI_93912880,Phosphate,2014,0.0675,12
PL01S1501_1830,Total phosphorus,2014,0.133077,13
FRDR06115090,Total phosphorus,2014,0.015,6
ATPG60424022,Phosphate,2014,0.022975,2
ES010ESPFMS662FQ,Ammonium,2014,0.015518,1
FRDR06166990,Ammonium,2014,0.007759,6
RO085049753729,Ammonium,2014,0.032,2
ATPG70332042,Nitrate,2014,8.4553,4
SKP000231,Total organic carbon (TOC),2014,0.9,4
ATPG31900722,Phosphate,2014,0.0065,1
ATPG20523142,Nitrite,2014,0.0066,2
FRDR06710029,Phosphate,2014,0.005417,6
ES030ESPFTA64812003,Nitrate,2014,0.56474,3
NL05_20_038,Secchi depth,2014,0.3875,20
FRFR05183900,Nitrate,2014,0.341613,24
ES091R0228,Nitrite,2014,0.006698,4
FRBSS000ZWUM,Nitrate,2014,0.1,1
FRBSS000RJGV,Total phosphorus,2014,0.01,1
FRELY9715083,Nitrite,2014,0.003045,4
CZVP8228,Nitrate,2014,48.25,2
FRBSS001SHRN,Phosphate,2014,0.003,2
SIV8600,Total organic carbon (TOC),2014,1.15,4
FRB1R02115950,Total phosphorus,2014,0.054125,8
ES030ESPFTA67514004,BOD5,2014,2.0,3
FRBSS002JXTW,Nitrate,2014,4.38,2
NL93_GENMDN,Chlorophyll a,2014,2.433333,12
CZVP8219,Nitrate,2014,14.25,2
ES030ESPFTA55707011,Nitrite,2014,0.02253,4
FRBSS002MSZK,Total organic carbon (TOC),2014,0.55,2
FRBSS001WDGM,Total organic carbon (TOC),2014,1.2,8
EESJA2726000,Nitrite,2014,0.004,1
FRCR02057600,Nitrite,2014,0.087533,8
PL02S0102_2085,Ammonium,2014,0.0425,4
PL01S0602_0350,Chlorophyll a,2014,31.5,6
FRFR05219600,Nitrite,2014,0.07708,6
DESM_DESN_OBF17700,Nitrate,2014,2.150089,12
FRBSS001DSKJ,Nitrite,2014,0.01,5
FRGR04064000,Total phosphorus,2014,0.084167,12
FRBSS000ZCML,Phosphate,2014,0.00825,4
FRDR06115080,Ammonium,2014,0.007759,6
FRGR04043200,Ammonium,2014,0.021338,6
LTR1568,Ammonium,2014,0.089944,4
PLGW200049_009,Nitrate,2014,0.16,2
FRBSS002LKPH,Nitrate,2014,4.183333,3
FRER06218000,Dissolved organic carbon (DOC),2014,1.883333,6
NL13_ROP13409,Ammonium,2014,0.043645,12
PL01S1501_1845,Total phosphorus,2014,0.028917,12
ATPG31800032,Ammonium,2014,0.03,1
SKS602292,Nitrite,2014,0.01,2
ATKK61424012,Ammonium,2014,0.01,1
RO125063755504,Nitrate,2014,2.61,1
CZVB9602,Ammonium,2014,5.635,2
BG3G00000PGMP061,Ammonium,2014,0.08,4
BG3G000000NMP057,Nitrate,2014,28.7,4
EESJA0903000,Phosphate,2014,0.0225,4
SKP000043,Nitrate,2014,7.69,4
ATPG41021022,Nitrate,2014,7.733333,3
ATKK80411152,Nitrite,2014,0.0029,2
FRBSS001UDUZ,Nitrate,2014,17.0,2
FRGR04108440,Chlorophyll a,2014,1.875,4
FRBSS001MDPT,Ammonium,2014,0.0925,2
ES100ESPF224002000,Nitrite,2014,0.014005,12
NL05_10_023,Secchi depth,2014,0.733333,12
FISW_434,Total phosphorus,2014,0.0083,2
ATPG30801102,Ammonium,2014,0.023,2
LTR265,Total phosphorus,2014,0.061833,12
FISW_144,Chlorophyll a,2014,11.1,2
FRBSS000XCLG,Ammonium,2014,0.05,2
IEMLNW_38_83_0030_S,Nitrite,2014,0.004006,1
ATPG60824112,Ammonium,2014,0.01,2
ATPG60106042,Ammonium,2014,0.01,3
CZVP1117,Dissolved organic carbon (DOC),2014,6.195,2
FRFR05135100,Chlorophyll a,2014,1.5,6
ATPG30400072,Phosphate,2014,0.0065,1
FRDR06109100,Phosphate,2014,0.011833,12
PL01S0201_0856,Total organic carbon (TOC),2014,6.20625,8
FRBSS001UUSF,Ammonium,2014,0.05,4
LTL344,Nitrate,2014,0.060024,4
FRBSS001EPXA,Phosphate,2014,0.0205,4
FRBSS001QVKQ,Nitrite,2014,0.01,1
IEMLNW_38_83_0040_S,Phosphate,2014,0.01,1
ES010ESPFMS672FQ,Phosphate,2014,0.11,1
ES020ESPF004300042,Ammonium,2014,0.670391,4
FRDR06137000,Nitrate,2014,1.319064,12
FRDR06206000,Chlorophyll a,2014,1.0,4
FRCR02094700,Chlorophyll a,2014,1.0,8
FRBSS000ZYWS,Nitrate,2014,72.166667,6
CYR9-2-3-85,BOD5,2014,1.7,5
PL02S0501_3284,Total organic carbon (TOC),2014,8.125,8
ATPG41005032,Nitrite,2014,0.003,3
FRFR05099170,Dissolved organic carbon (DOC),2014,1.55,6
ATPG60113552,Nitrite,2014,0.002,3
FRBSS000ZZAK,Nitrite,2014,0.02,6
CZPLA_343,Nitrate,2014,3.516654,12
FRBSS001BZCR,Total phosphorus,2014,0.01,1
FRFR05192100,Nitrate,2014,1.243474,12
NO084-38551,Phosphate,2014,0.003325,4
LV003UPEA8_10,Total organic carbon (TOC),2014,0.57,1
ATPG31400122,Ammonium,2014,0.01,1
PL02S1401_1287,Nitrate,2014,1.255699,8
EESJA7782000,BOD5,2014,1.2,4
ATPG60914212,Nitrate,2014,6.16,2
FRHR03006590,Nitrate,2014,3.197881,24
IESE_G_0049_2500_0012,Ammonium,2014,0.026,3
FRGR04078100,Dissolved organic carbon (DOC),2014,3.616667,6
FRDR06011000,Chlorophyll a,2014,1.0,9
CZVB0360,Nitrite,2014,0.00575,2
ES030ESPFTA50805005,Nitrite,2014,0.030446,4
ATPG10002982,Nitrite,2014,0.00585,2
PT28L02,Ammonium,2014,0.030261,4
ATPG41217012,Nitrate,2014,15.5,2
CZVP0820,Ammonium,2014,0.05,2
IEMLWE_30_666A_0160_S,Ammonium,2014,0.019946,2
IEMLNW_38_84_0010_OP,Nitrate,2014,0.2,6
ES030ESPFTA59612001,Nitrate,2014,0.56474,4
IEMLSW_22_208_0010_S,Nitrate,2014,0.35,11
RO035176345618,Ammonium,2014,0.03,2
FRFR05097750,BOD5,2014,1.275,6
CZVB0014,Nitrite,2014,0.00645,2
FRFR05106850,Nitrite,2014,0.01776,6
FRHR03029530,Ammonium,2014,0.0079,11
ES100ESPF200029000,Nitrate,2014,1.12948,4
FRBSS001HVVG,Nitrate,2014,35.14,5
FRCR02060750,BOD5,2014,0.68125,8
FRDR06474920,Total phosphorus,2014,0.105,11
BERWM041_4153001,Total organic carbon (TOC),2014,0.7,2
FRDR06163900,Dissolved organic carbon (DOC),2014,1.733333,6
FRB1R02115685,BOD5,2014,0.70625,8
FRCR02061500,Ammonium,2014,0.039766,8
FRBSS001EGPH,Total phosphorus,2014,0.0375,2
FRBSS001SQUZ,Phosphate,2014,0.031,2
FRBSS002MQKU,Nitrite,2014,0.01,1
FRBSS001QACB,Nitrite,2014,0.01,4
ES100ESPF080006000,Nitrite,2014,0.013701,12
PT18E01,Total phosphorus,2014,0.425,4
ATPG60905242,Ammonium,2014,0.01,2
FRBSS002LQJE,Nitrite,2014,0.01,2
FRHR03212090,Phosphate,2014,0.047583,12
ATPG41701012,Phosphate,2014,0.06035,2
DESM_DEHH_91053,Nitrite,2014,0.01,12
PLGW600062_002,Ammonium,2014,0.355,2
