monitoringSiteIdentifier,eeaIndicator,phenomenonTimeReferenceYear,resultMeanValue,resultNumberOfSamples
LTR699,Nitrate,2015,1.6034,3
PLGW600080_002,Nitrate,2015,0.12,1
IT08RA67-01,Ammonium,2015,6.275,2
SE669720-156710,Total organic carbon (TOC),2015,3.2,1
CZVP7026,Nitrite,2015,0.005,2
FRDR06175600,Ammonium,2015,0.007759,6
FRHLH0085603,Nitrite,2015,0.038565,3
FRAR01104000,Dissolved organic carbon (DOC),2015,3.546667,12
ATKK72420032,Nitrite,2015,0.01,2
SE660500-152300,Total phosphorus,2015,0.001,2
LTR1513,Total organic carbon (TOC),2015,8.3825,4
FRBSS002EQQM,Nitrate,2015,1.575,4
SKS006033,Nitrate,2015,30.275,4
FRGR04128490,BOD5,2015,1.904167,12
IT09S0207,Nitrite,2015,40.0,2
ES030ESPFTA68408001,Ammonium,2015,0.195531,26
FRBSS001PWAR,Ammonium,2015,0.05,3
HR31055G,Ammonium,2015,0.020186,4
ATPG61520052,Ammonium,2015,0.014,3
FRCR02081000,Total phosphorus,2015,0.236727,11
BERWM023_5917005,Total organic carbon (TOC),2015,2.0,2
CHRW-3006,Nitrite,2015,0.015959,12
ESCHC2395,Nitrite,2015,0.004871,1
LV902A8_24551,Nitrite,2015,0.0016,3
PLGW2000135_004,Nitrate,2015,3.2,1
IEMLSW_20_53_0010_S,Chlorophyll a,2015,10.85,4
FRHR03023000,BOD5,2015,1.525,12
IT09S0012,Phosphate,2015,0.06,1
IEMLWE_35_158_0060_OP,Secchi depth,2015,1.642857,7
ATPG41747022,Phosphate,2015,0.0165,2
PT07H04,Total phosphorus,2015,0.05,5
FRGR04196449,Ammonium,2015,0.039119,12
IESE_G_0146_3800_0004,Nitrate,2015,33.657333,3
FRDR06143650,Dissolved organic carbon (DOC),2015,0.216667,6
IT08FE48-00,Ammonium,2015,14.25,2
CZVB9803,Ammonium,2015,0.05,2
ATPG41606012,Nitrite,2015,0.006333,3
FRFR05218700,Total phosphorus,2015,0.01,12
FRBSS002MQKV,Nitrate,2015,34.92,5
RO125312354050,Nitrite,2015,0.02,2
NL13_RO017,Chlorophyll a,2015,50.5,6
SE615375-137087,Nitrate,2015,0.471625,4
SE662709-160136,Ammonium,2015,0.010992,6
SKP002357,Nitrite,2015,0.01,4
ES100ESPF110021000,Total organic carbon (TOC),2015,3.6,6
FRDR06198100,Chlorophyll a,2015,1.375,4
PL02S0402_0136,Nitrite,2015,0.00675,4
ES010ESPFMS111FQ,Nitrate,2015,3.38844,4
FRBSS001PJNW,Ammonium,2015,0.05,3
RO035225545952,Nitrate,2015,5.745,2
IEMRRS36A021400,Ammonium,2015,0.020484,15
IEMRRS01M010100,Phosphate,2015,0.01,15
ATPG70324052,Phosphate,2015,0.015,2
IT09S1524,Phosphate,2015,0.05,2
PLGW6000142_006,Ammonium,2015,2.37,1
ES080ESPFES080-JU285,Nitrate,2015,3.749874,1
ATPG70335182,Ammonium,2015,0.01,2
ATPG32000242,Nitrite,2015,0.002,1
ES050ESPF20611,Phosphate,2015,0.18,2
FRGR04029625,Nitrate,2015,1.351556,12
FRFR05148000,Nitrate,2015,1.093982,24
ATPG60412072,Nitrate,2015,15.133333,3
EL09040906,Nitrate,2015,244.50692,3
IT0808000800,Total phosphorus,2015,0.11,8
FRAR01140500,BOD5,2015,2.272727,11
EL01010110,Nitrate,2015,53.41672,3
PL01S1501_2178,BOD5,2015,1.736364,11
FRBSS002CQYD,Nitrate,2015,1.0,5
RO125196654571,Ammonium,2015,0.033,2
ATPG31500532,Nitrite,2015,0.002,1
ATPG20201132,Ammonium,2015,0.00515,1
FRDR06066000,Nitrate,2015,0.748228,24
LVV0270200,Total phosphorus,2015,0.041667,12
FRFR05088130,Dissolved organic carbon (DOC),2015,0.72,5
CZVO0054,Nitrite,2015,0.005,2
FRGR04072150,Chlorophyll a,2015,1.5,4
NL05_02_302,Total phosphorus,2015,0.64,6
IEMLWE_32_490_0010_OP,Phosphate,2015,0.01,5
BEVL_VMM_216000,Nitrate,2015,6.483027,12
FRDR06150500,Dissolved organic carbon (DOC),2015,0.483333,6
FRBSS002LKWB,Total organic carbon (TOC),2015,0.2,2
IESH_G_0225_2600_0007,Total phosphorus,2015,0.017,3
FRHR03013660,Ammonium,2015,0.023924,12
CZVP7225,Ammonium,2015,0.3085,2
IT0801120100,Phosphate,2015,0.01,8
LTL428,Phosphate,2015,0.01475,4
ATPG20405092,Phosphate,2015,0.00889,1
FRGR04010130,Chlorophyll a,2015,1.875,4
FRDR06143950,Nitrate,2015,0.472308,12
IEMRRS18F050030,Nitrite,2015,0.004002,7
FRBSS002ATCT,Total phosphorus,2015,0.023333,3
FRBSS001USEV,Total organic carbon (TOC),2015,0.2,2
PL01S1101_1521,BOD5,2015,3.9625,8
DESM_BWU44,Nitrate,2015,4.119402,26
IEMRRS18A030200,Phosphate,2015,0.019,8
RO035269245909,Nitrite,2015,0.03,2
BERW_04800,BOD5,2015,2.1,12
DESM_DEST_2110020_A,Ammonium,2015,0.038101,16
LTL250,BOD5,2015,2.004308,4
ATKK60201072,Nitrite,2015,0.0021,1
FRBSS001SVSS,Ammonium,2015,0.05,2
EL0415R000200009H150,Phosphate,2015,0.1868,2
IEMLNW_37_188_0010_OP,Nitrite,2015,0.003995,4
FIGW_52,Total organic carbon (TOC),2015,1.075,4
ATPG61306052,Phosphate,2015,0.565,2
FRCR02070250,Total organic carbon (TOC),2015,3.953846,13
IT08RA67-01,Nitrite,2015,0.03,2
HR10017,Total organic carbon (TOC),2015,1.4375,12
ATTG60626112,Nitrate,2015,1.0,1
FISW_757,Phosphate,2015,0.002,4
FRBSS000SDUW,Phosphate,2015,0.007,4
ATPG60717022,Phosphate,2015,0.02,2
ATPG61201132,Ammonium,2015,1.49,1
SKS002794,Nitrite,2015,0.01,2
IT08MO68-01,Ammonium,2015,0.02,2
BG2G000000QMP008,Ammonium,2015,0.408,4
RO045126745133,Nitrate,2015,0.35,1
ATKK71250012,Nitrate,2015,1.617705,2
FRBSS001XBGZ,Total phosphorus,2015,0.01,2
ES100ESPF060001000,Total organic carbon (TOC),2015,3.633,12
ES091R0573,Ammonium,2015,0.077591,12
LTR192,Nitrate,2015,3.978415,12
FRFR05114000,Nitrate,2015,2.834058,24
PT365T470,Ammonium,2015,0.2025,2
BEVL_VMM_253000,Phosphate,2015,0.112833,12
FRBSS001VEAV,Nitrate,2015,2.433333,3
FRCR02005700,Dissolved organic carbon (DOC),2015,1.45,12
EL14511410,Ammonium,2015,0.025776,3
SE700773-157350,Total phosphorus,2015,0.006167,12
ES010ESPFMS677FQ,BOD5,2015,1.0,4
ATPG41609012,Ammonium,2015,0.012,2
FRBSS000MMXR,Nitrate,2015,1.0,1
ES070ESPFETL1,Chlorophyll a,2015,2.295,32
FRFR05232350,Nitrate,2015,4.663785,24
IEMLNW_36_724_0010_OP,Ammonium,2015,0.017458,4
LTR1347,BOD5,2015,2.198273,4
FRBSS000HTLD,Nitrite,2015,0.01,4
ATPG31200162,Phosphate,2015,0.217,1
CZVP0901,Ammonium,2015,0.2625,2
FRBSS001FDMJ,Total phosphorus,2015,0.08,3
ATPG30600022,Nitrite,2015,0.002,1
LTL231,Nitrite,2015,0.001005,4
ES030ESPFTA68208002,BOD5,2015,2.0,4
FRDLW2765023,Total organic carbon (TOC),2015,1.75,2
RSRW00003,Total organic carbon (TOC),2015,4.575,12
PL01S1102_0647,Phosphate,2015,0.00425,4
PT104NN2,Nitrite,2015,0.01,2
EESJA2366000,Ammonium,2015,0.07,4
ATPG31100332,Ammonium,2015,0.01,1
FRFR05011600,Phosphate,2015,0.052833,6
BG1RL00001MS020,Phosphate,2015,0.216833,12
NL05_10_002,Secchi depth,2015,0.64375,8
NL36_OWM_016M,Phosphate,2015,0.028333,6
IEMRRS12C030200,BOD5,2015,1.0,16
FRDR06018200,BOD5,2015,1.17,5
ATKK60726062,Phosphate,2015,0.129,1
RSGW00013,Total organic carbon (TOC),2015,4.0,1
BEVL_VMM_221000,Ammonium,2015,0.582583,12
DESM_DEMV_250015,Nitrate,2015,0.011182,6
SKP000417,Nitrate,2015,8.5475,4
ES050ESPF10105,BOD5,2015,4.0,2
FISW_719,Nitrate,2015,0.134667,3
CZPP0121,Dissolved organic carbon (DOC),2015,1.0,2
ATPG61031082,Phosphate,2015,0.037667,3
LTL328,Secchi depth,2015,5.825,4
FRBSS001TMNT,Nitrate,2015,5.675,8
CZVP1936,Nitrite,2015,0.005,2
IEMRRS06D010600,Nitrite,2015,0.033012,4
FRBSS001KSGE,Ammonium,2015,0.08875,4
SKS000250,Nitrate,2015,1.0,2
IT01001197,Nitrate,2015,4.271488,11
LVD4060100,Ammonium,2015,0.04897,2
CZPOD_1144,Ammonium,2015,0.204167,12
FRBSS002GZVE,Total phosphorus,2015,0.019,3
FRBSS000HSWW,Nitrate,2015,39.0,4
PL08S0301_3042,Total phosphorus,2015,0.12525,8
FRGR04016840,Ammonium,2015,0.02845,6
ES091R0453,Ammonium,2015,0.081471,6
CZPP0744,Nitrite,2015,0.005,2
FRGR04127000,BOD5,2015,1.909091,11
FRBSS001EUMK,Total organic carbon (TOC),2015,0.725,12
FRBSS002MSFB,Total phosphorus,2015,0.029333,3
FRAR01101000,Total organic carbon (TOC),2015,2.111667,12
ES010ESPFMS670FQ,Nitrite,2015,0.003654,3
ES091R0418,Nitrite,2015,0.006089,4
FRDR06149900,Nitrite,2015,0.003045,6
ATPG61108042,Nitrite,2015,0.0035,2
ATPG32100342,Ammonium,2015,0.011,1
ATPG30500272,Nitrite,2015,0.002,1
NL36_OWM_017M,Nitrate,2015,0.076993,6
IT01044015,Nitrite,2015,1.348332,7
FRDR06138150,Nitrite,2015,0.003045,6
ES091R0733,Nitrite,2015,0.012178,1
NL15_OW062-008,Chlorophyll a,2015,5.0,6
SKS001209,Nitrite,2015,0.01,2
ES030ESPFTA56301003,Phosphate,2015,0.12,4
IEMLNB_06_56_0020_OP,Secchi depth,2015,0.975,4
BEVL_VMM_768000,Nitrate,2015,4.774124,12
FRHR03144945,BOD5,2015,0.71,10
IEMLWE_34_368_0010_OP,Nitrite,2015,0.003995,4
FRHR03076000,Ammonium,2015,0.074065,11
NL13_ROP09412,Dissolved organic carbon (DOC),2015,16.425,4
RSGW00045,Nitrate,2015,0.31,1
IT09S1233,BOD5,2015,0.5,5
FRBSS001XSHU,Phosphate,2015,0.005,2
CZPP0056,Ammonium,2015,0.05,2
FRBSS000XMVZ,Nitrite,2015,0.02,4
PL01S1601_1874,BOD5,2015,2.9375,8
EL0129R000217051A150,Phosphate,2015,0.295028,3
FRHR03167000,Chlorophyll a,2015,1.90625,8
FRGR04040800,Chlorophyll a,2015,2.25,4
FRGR04171670,Nitrite,2015,0.011671,6
FRBSS001ZWBN,Total phosphorus,2015,0.081667,3
BEVL_VMM_446000,Nitrite,2015,0.101487,12
FRHR03024245,Ammonium,2015,0.008276,12
FRFR05120000,Total phosphorus,2015,0.058333,12
CZPOH_1037,Total organic carbon (TOC),2015,7.075,4
ES050ESPF10502,Nitrate,2015,1.637746,2
ES050ESPF40202,Nitrate,2015,1.272472,3
NO194-40444,Cyanobacteria biomass,2015,1e-05,1
ES050ESPF20602,BOD5,2015,4.0,4
BG3AR00053MS0190,Total organic carbon (TOC),2015,3.925,4
IESE_G_0153_1600_0010,Total phosphorus,2015,0.01,3
FRBSS000VTQZ,Phosphate,2015,0.069333,3
SKP229199,Nitrate,2015,1.4,1
IEMLNW_38_83_0040_S,Ammonium,2015,0.01707,1
IEMLNW_40_2_0010_OP,Nitrite,2015,0.003995,4
IEMLSH_27_126_0040_S,Ammonium,2015,0.248293,1
IT10LOC1006,Nitrite,2015,15.0,2
PLGW200067_012,Ammonium,2015,0.36,1
BG1YN00079MS200,BOD5,2015,3.15,4
NO021-41609,Total organic carbon (TOC),2015,2.9,1
SKS003182,Total organic carbon (TOC),2015,1.75,2
ATPG90300012,Nitrate,2015,19.065,2
RO125202254964,Nitrite,2015,0.101,1
FRHR03228690,Nitrite,2015,0.012052,12
RO100100,Total phosphorus,2015,0.042475,4
CHRW-2149,Phosphate,2015,0.03825,12
NL38_OEEUWLO130,Dissolved organic carbon (DOC),2015,19.4025,4
FRBSS001BBVJ,Nitrate,2015,2.0,4
IT13GS-S29S,Ammonium,2015,20.0,1
IT13OR4P,Nitrate,2015,1.633333,3
FRFR05233000,Phosphate,2015,0.014667,12
FRBSS000SDGE,Phosphate,2015,0.1138,5
SE711900-175034,Ammonium,2015,0.029032,12
EL10011001NEW,Nitrite,2015,9.952035,1
IEMLWE_34_406A_0020_OP,Dissolved organic carbon (DOC),2015,7.333333,3
FRBSS001RQXX,Nitrate,2015,0.1,1
ATPG10003042,Nitrate,2015,40.35,2
ES030ESPFTA48405006,Ammonium,2015,0.035692,26
ATPG41808012,Nitrate,2015,16.333333,3
FISW_37,Chlorophyll a,2015,1.0,1
LTR385,Phosphate,2015,0.03525,4
FRFR05014100,Nitrite,2015,0.011164,6
CZPP0580,Ammonium,2015,0.05,2
EL08140804,Nitrite,2015,3.711485,1
ES100ESPF100065000,Phosphate,2015,0.4,9
NL13_ROP01803,Dissolved organic carbon (DOC),2015,8.255,4
ATPG80116252,Ammonium,2015,0.00935,2
FRGR04009350,BOD5,2015,0.966667,6
IT08BOF6-00,Phosphate,2015,0.01,1
PL07S0801_0071,Total phosphorus,2015,0.034417,12
LTR369,Nitrite,2015,0.00745,4
IEMRRS26S021600,Nitrate,2015,0.343977,32
BG1IS00431MS280,Nitrite,2015,0.012559,4
ITR19IBCS06R18,Nitrate,2015,82.375,4
SKP000417,Total organic carbon (TOC),2015,0.55,4
ATPG32300092,Nitrite,2015,0.231,1
ATPG54105592,Ammonium,2015,0.01,2
LTGWM367_13235,Nitrate,2015,0.24,1
FRBSS001NUKX,Ammonium,2015,0.05,4
IEMLWE_34_406B_0020_OP,Ammonium,2015,0.015518,7
EL1106R0009010092N050,Nitrate,2015,0.522058,1
FRBSS002GKPZ,Phosphate,2015,0.0065,2
PL01S1501_1771,Total phosphorus,2015,0.211625,8
IT13R1303TD6,Total phosphorus,2015,0.0475,4
IESW_G_0074_0500_0011,Ammonium,2015,0.02919,3
RO085138254053,Ammonium,2015,0.5265,2
ES030ESPFTA60502004,Phosphate,2015,0.12,4
PLGW6000142_003,Ammonium,2015,1.56,1
ES020ESPF004300607,BOD5,2015,4.0,3
IT08PC04-01,Phosphate,2015,0.01,2
IT08PC64-00,Phosphate,2015,0.01,1
BG4ST00681MS095,Total organic carbon (TOC),2015,3.385,4
LTGWM125_16,Ammonium,2015,1.34,1
FRGR04033090,Ammonium,2015,0.094403,6
FRDR06710039,Ammonium,2015,0.007759,6
RO084892052781,Nitrite,2015,0.009,1
ATPG21002022,Ammonium,2015,0.00515,1
SIV2199,BOD5,2015,1.114,25
SE708619-162132,Secchi depth,2015,2.683333,6
ES100ESPF110022000,Phosphate,2015,0.7,4
IEMLSW_22_208_0010_S,Dissolved organic carbon (DOC),2015,4.655556,9
IT01014025,Nitrate,2015,2.409557,9
CZPLA_8,Ammonium,2015,0.070003,12
ES030ESPFTA46104001,Phosphate,2015,0.3,5
ES080ESPFES080-JU157,Nitrite,2015,0.006089,4
ES020ESPF004300033,Ammonium,2015,1.337677,8
ES040ESPF000400091,Phosphate,2015,0.05,2
FRBSS000PZAB,Total organic carbon (TOC),2015,1.077778,9
IT08FC19-01,Nitrate,2015,1.0,2
ATPG80224252,Phosphate,2015,0.006375,2
IT10VUM1,Nitrite,2015,15.0,2
IEMLWE_31_177_0010_S,Ammonium,2015,0.015518,4
IT0801201700,BOD5,2015,8.25,8
CYD9-2-5-20,Total phosphorus,2015,0.002,6
EL0902L000000005N500,Nitrate,2015,0.113686,3
EL0718R000500075N150,BOD5,2015,0.0,1
FRGR04146500,Dissolved organic carbon (DOC),2015,6.023333,6
FRDR06710030,Total phosphorus,2015,0.007833,6
ATPG20803012,Phosphate,2015,0.009048,4
ATPG54104632,Nitrate,2015,7.34,2
EL0626R000200002N600,Nitrite,2015,0.03952,2
RO094872753678,Phosphate,2015,0.081699,1
ESCHC2382,Ammonium,2015,0.155183,2
PL01S0801_1358,Nitrate,2015,0.201693,7
SE662925-154156,Phosphate,2015,0.004405,2
NL13_ROP30614,Ammonium,2015,1.12346,24
RO125209154574,Nitrite,2015,0.02,1
IT08PC43-00,Nitrite,2015,0.03,3
ATPG91100132,Ammonium,2015,0.0185,2
ATPG31900342,Ammonium,2015,0.01,1
FRBSS001MBNL,Total phosphorus,2015,0.031,2
ES080ESPFES080-JU111,BOD5,2015,2.425,4
FRHR03128270,Chlorophyll a,2015,1.035714,7
FRBSS000FNPN,Ammonium,2015,0.05,1
LTL184,Ammonium,2015,0.024984,4
IT10VUM76,Nitrite,2015,15.0,2
ATPG20502252,Nitrate,2015,12.51389,4
IT01043010,Ammonium,2015,9.655831,9
IESH_G_0225_1200_0012,Phosphate,2015,0.017,3
ATPG60710032,Phosphate,2015,0.0965,2
ATPG30800772,Ammonium,2015,0.016,2
ES030ESPFTA53405001,Ammonium,2015,0.149752,8
ITAMS51SG0010,Nitrate,2015,0.565615,12
IESW_G_0004_0500_0005,Ammonium,2015,0.026,3
BG1G000K1HBMP307,Nitrite,2015,0.041,4
IT0819000030,Ammonium,2015,0.020019,8
ATPG61223112,Nitrate,2015,1.0,1
LTR612,Total phosphorus,2015,0.086583,12
DESM_DENI_59872220,Nitrate,2015,3.800991,12
FRBSS001SEGN,Nitrate,2015,3.55,2
PLGW2000102_001,Nitrite,2015,0.01,1
LTR290,Ammonium,2015,0.074953,4
ES100ESPF060001000,Nitrite,2015,0.06211,12
FRBSS001EBJH,Ammonium,2015,0.14,1
FRFLS4265013,Phosphate,2015,0.003261,4
ITAMS22G20380,Nitrite,2015,1.0,2
IEMLWE_33_1889_0010_OP,Ammonium,2015,0.015518,4
FRDR06830079,Ammonium,2015,0.007759,6
NL36_OWM_016M,Ammonium,2015,0.737119,4
BG3G0000AQHMP033,Nitrate,2015,25.325,4
SKS725493,Ammonium,2015,0.0275,2
ES063ESPFAA0000708,Nitrate,2015,1.418401,11
IEMLSW_21_444_0010_OP,Phosphate,2015,0.01,4
IT0806002700,Phosphate,2015,0.67625,8
FRGR04211000,Total phosphorus,2015,0.174,21
DESM_DEMV_140010,Secchi depth,2015,0.133333,6
ATPG20305122,Nitrite,2015,0.03646,1
IT12CA005_S006,Nitrate,2015,1.39,2
FRFR05192315,Total phosphorus,2015,0.010667,6
LTR281,Phosphate,2015,0.0175,4
FRBSS002GWPQ,Total phosphorus,2015,0.011,2
FRHR03129020,Total phosphorus,2015,0.072,11
DESM_DENI_93912880,Phosphate,2015,0.100909,11
FRDR06115090,Total phosphorus,2015,0.01,6
ATPG60424022,Phosphate,2015,0.02,2
FRDR06166990,Ammonium,2015,0.007759,6
RO085049753729,Ammonium,2015,0.0335,2
ATPG70332042,Nitrate,2015,9.19104,4
SKP000231,Total organic carbon (TOC),2015,1.075,4
ATPG31900722,Phosphate,2015,0.02,1
ATPG20523142,Nitrite,2015,0.0066,2
FRDR06710029,Phosphate,2015,0.00525,6
ES030ESPFTA64812003,Nitrate,2015,0.56474,4
NL05_20_038,Secchi depth,2015,0.41875,8
FRFR05183900,Nitrate,2015,0.352719,24
ES091R0228,Nitrite,2015,0.006394,3
IT08MO69-00,Nitrate,2015,22.5,2
FRBSS000ZWUM,Nitrate,2015,0.1,2
EESJA1080004,BOD5,2015,1.675,4
CZVP8228,Nitrate,2015,47.9,2
LTL289,Nitrate,2015,0.437768,4
FRBSS001SHRN,Phosphate,2015,0.005,2
PL01S0201_0858,BOD5,2015,2.7125,8
FRB1R02115950,Total phosphorus,2015,0.039909,11
ES030ESPFTA67514004,BOD5,2015,2.0,3
FRBSS002JXTW,Nitrate,2015,4.696667,3
FRFLO7785003,Nitrite,2015,0.009895,4
NL93_GENMDN,Chlorophyll a,2015,4.953846,13
CZVP8219,Nitrate,2015,16.05,2
ES030ESPFTA55707011,Nitrite,2015,0.015223,4
FRBSS002MSZK,Total organic carbon (TOC),2015,0.346667,3
FRHLF31-4443,Ammonium,2015,0.040736,4
FRBSS001WDGM,Total organic carbon (TOC),2015,0.75,8
NL12_531003,Nitrite,2015,0.003045,12
FRCR02057600,Nitrite,2015,0.028163,8
IEMLSW_21_421_0010_OP,Nitrate,2015,0.2,3
PL01S0602_0350,Chlorophyll a,2015,28.383333,6
FRFR05219600,Nitrite,2015,0.08464,12
IEMLSW_21_457_0020_S,Chlorophyll a,2015,5.3,3
FRALE1745013,Dissolved organic carbon (DOC),2015,6.926667,6
PL01S1501_1747,BOD5,2015,3.675,8
DESM_DESN_OBF17700,Nitrate,2015,2.12485,21
FRBSS001DSKJ,Nitrite,2015,0.01,3
FRBSS002BSTP,Total phosphorus,2015,0.01,2
FRGR04064000,Total phosphorus,2015,0.059917,12
NL38_OGOORLO520,Total phosphorus,2015,0.145545,11
FRBSS000ZCML,Phosphate,2015,0.008,3
ES050ESPF41514,Nitrite,2015,0.080074,3
FRDR06115080,Ammonium,2015,0.007759,6
IT0805001400,Nitrate,2015,3.137447,8
FRGR04043200,Ammonium,2015,0.035563,6
FRBSS001WUQY,Total phosphorus,2015,0.0195,2
FRER06218000,Dissolved organic carbon (DOC),2015,2.016667,6
PL01S0602_3177,Secchi depth,2015,0.725,4
NL13_ROP13409,Ammonium,2015,0.068992,24
FRBSS002LKPH,Nitrate,2015,4.023333,3
ATPG31800032,Ammonium,2015,0.01,1
ES050ESPF41903,Ammonium,2015,0.259156,4
LTR810,Total organic carbon (TOC),2015,8.3325,4
ITAMS74SD0710,BOD5,2015,10.0,4
IT01209510,Nitrite,2015,1.370079,6
SKS602292,Nitrite,2015,0.01,2
IEMLEA_10_28_0010_S,Chlorophyll a,2015,0.583333,6
ATKK61424012,Ammonium,2015,0.01,1
RO125063755504,Nitrate,2015,1.13,1
CZVB9602,Ammonium,2015,5.65,2
BG3G00000PGMP061,Ammonium,2015,0.08,4
BG3G000000NMP057,Nitrate,2015,31.0,4
SKP000043,Nitrate,2015,7.505,4
ATPG41021022,Nitrate,2015,9.233333,3
IEMLNB_06_55_0010_S,Nitrate,2015,0.413699,8
ATKK80411152,Nitrite,2015,0.0029,2
IT03N0080220011LO1,BOD5,2015,1.0,1
FRBSS001UDUZ,Nitrate,2015,16.5,2
FRGR04108440,Chlorophyll a,2015,2.75,4
FRBSS001MDPT,Ammonium,2015,0.05,2
ES100ESPF224002000,Nitrite,2015,0.023139,12
NL05_10_023,Secchi depth,2015,0.570833,12
ATPG30801102,Ammonium,2015,0.0615,2
PL02S1401_1249,Total phosphorus,2015,0.067,8
LTR265,Total phosphorus,2015,0.052167,12
PL02S1201_1817,Nitrate,2015,1.058135,12
